ID_ARTICLE;NOM_ARTICLE;PRIX_ACHAT;VOLUME;TITRAGE;NOM_COULEUR;NOM_TYPE;NOM_MARQUE;NOM_FABRICANT;NOM_PAYS;NOM_CONTINENT
2580;Elliot Brew;2,22;75;9;NULL;Indian Pale Ale;Brasserie De Struise;NULL;BELGIQUE;Europe
2581;Kabert;1,83;75;11,5;Brune;Stout;Brasserie De Struise;NULL;BELGIQUE;Europe
2582;Kloeke Blond;1,04;75;6;Blonde;NULL;Brasserie De Struise;NULL;BELGIQUE;Europe
2583;Motuecha;4,24;75;5;Blonde;NULL;Brasserie De Struise;NULL;BELGIQUE;Europe
2584;Pannepeut;3,89;75;10;Brune;NULL;Brasserie De Struise;NULL;BELGIQUE;Europe
2585;Pannepot;1,12;75;10;Brune;NULL;Brasserie De Struise;NULL;BELGIQUE;Europe
2586;Pannepot Grand Reserva;4,74;75;10;Brune;NULL;Brasserie De Struise;NULL;BELGIQUE;Europe
2587;Struise Rosse;2,62;75;6;Ambrée;NULL;Brasserie De Struise;NULL;BELGIQUE;Europe
2588;Struise Witte;4,05;75;5;Blanche;NULL;Brasserie De Struise;NULL;BELGIQUE;Europe
2589;SVEA IPA;4,16;75;7;NULL;Ale;Brasserie De Struise;NULL;BELGIQUE;Europe
2590;Tsjeeses;2,57;75;10;Ambrée;NULL;Brasserie De Struise;NULL;BELGIQUE;Europe
2591;Westoek XX;4,36;75;8;Blonde;NULL;Brasserie De Struise;NULL;BELGIQUE;Europe
2592;Brin de Folie;3,83;75;6,5;Blonde;NULL;Brasserie de Sutter;NULL;FRANCE;Europe
2593;Folie Douce;2,63;75;5;Blonde;NULL;Brasserie de Sutter;NULL;FRANCE;Europe
2594;Hinano;4,37;75;5;Blonde;Pils et Lager;Brasserie de Tahiti;NULL;FRANCE;Europe
2595;Kameleon Triple;4,71;75;8,5;Blonde;Abbaye;Brasserie den Hopperd;NULL;BELGIQUE;Europe
2596;Belle Dalle;4,22;75;8;Blonde;NULL;Brasserie des 2 Caps;NULL;FRANCE;Europe
2597;Dolmen;3,13;75;7;Ambrée;NULL;Brasserie des Abers;NULL;FRANCE;Europe
2598;Pilloise Ambrée (la);4,4;75;4,5;Ambrée;NULL;Brasserie des Charentes;NULL;FRANCE;Europe
2599;Pilloise Brune (la);4,52;75;4,5;Brune;NULL;Brasserie des Charentes;NULL;FRANCE;Europe
2600;Aiguille Blanche (l');3,67;75;5;Blanche;NULL;Brasserie des Cimes;NULL;FRANCE;Europe
2601;Bâton de Feu;2,46;75;6,5;Blonde;NULL;Brasserie des Cimes;NULL;FRANCE;Europe
2602;Cimoise;3;75;5;Blonde;NULL;Brasserie des Cimes;NULL;FRANCE;Europe
2603;Piste Noire;4,03;75;5,9;Ambrée;NULL;Brasserie des Cimes;NULL;FRANCE;Europe
2604;Yéti;1,56;75;8;Blonde;NULL;Brasserie des Cimes;NULL;FRANCE;Europe
2605;Oxit Brune à la Châtaigne;2,83;75;6;Brune;NULL;Brasserie des Côteaux;NULL;FRANCE;Europe
2606;Super des Fagnes Blonde;3,32;75;7,5;Blonde;NULL;Brasserie des Fagnes;NULL;BELGIQUE;Europe
2607;Super des Fagnes Brune;4,12;75;7,5;Brune;NULL;Brasserie des Fagnes;NULL;BELGIQUE;Europe
2608;Atlantic au pineau;4,84;75;5;NULL;Bière Aromatisée;Brasserie des Gabariers;NULL;FRANCE;Europe
2609;Atlantic Blonde;4,21;75;5;Blonde;NULL;Brasserie des Gabariers;NULL;FRANCE;Europe
2610;XO Beer;2,91;75;5,9;Ambrée;NULL;Brasserie des Gabariers;NULL;FRANCE;Europe
2611;Arlésienne (l');4,75;75;4,8;NULL;Bière Aromatisée;Brasserie des Garrigues;NULL;FRANCE;Europe
2612;Belle en Goguette (la);2,67;75;6,1;Blonde;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2613;Belle en Goguette - Cascade (la);2,54;75;6;Blonde;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2614;Belle en Goguette - Houblonnée à cru (la);2,97;75;4,5;Blonde;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2615;Bière du Coing (la);4,84;75;6;Ambrée;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2616;Bière en Barrique (Nuit de Goguette);4,07;75;8;Brune;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2617;Bière en Barrique (Saison des Amours);1,93;75;10,7;Ambrée;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2618;Brut'Ale - la P'tite Bière 2010;1,29;75;6,4;Ambrée;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2619;Cambierra;3,46;75;4,5;Blanche;Bière Aromatisée;Brasserie des Garrigues;NULL;FRANCE;Europe
2620;Frappadingue (la);2,29;75;7;NULL;Ale;Brasserie des Garrigues;NULL;FRANCE;Europe
2621;Frappiste 2010;3,87;75;7,5;Blonde;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2622;Hivern'Ale;4,06;75;11,2;Ambrée;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2623;Hivern'Ale 2011;2,89;75;12,2;Brune;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2624;Hivern'Ale 2012;3,61;75;7,2;Brune;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2625;Nuit de Goguette 3.9%;2,7;75;3,9;Brune;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2626;Nuit de Goguette 7%;1,23;75;7;Brune;Stout;Brasserie des Garrigues;NULL;FRANCE;Europe
2627;Nuit de Goguette Double Stout à l'Avoine;3,2;75;6,6;Brune;Stout;Brasserie des Garrigues;NULL;FRANCE;Europe
2628;Promised to the Night;2,45;75;6,2;Ambrée;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2629;Ribouldingue Amarillo;2,28;75;6;Blanche;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2630;Ribouldingue Naturelle;2,1;75;5,5;Blanche;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2631;Saison des Amours;2,25;75;5,5;Ambrée;NULL;Brasserie des Garrigues;NULL;FRANCE;Europe
2632;Triple Hot - Saison des Ardeurs;4,56;75;6,2;Blonde;Bière Aromatisée;Brasserie des Garrigues;NULL;FRANCE;Europe
2633;Goliath Christmas;1,48;75;8;Brune;Bière de Saison;Brasserie des Géants (des Légendes);NULL;BELGIQUE;Europe
2634;Goliath Triple;4,38;75;9;Blonde;Abbaye;Brasserie des Géants (des Légendes);NULL;BELGIQUE;Europe
2635;Rombière Noire;1,25;75;5;Brune;Stout;Brasserie des Mauges;NULL;FRANCE;Europe
2636;Bell' de Loing Ambrée;2,54;75;5,9;Ambrée;NULL;Brasserie des Râteliers;NULL;FRANCE;Europe
2637;Bell' de Loing Blanche;4,38;75;4;Blanche;NULL;Brasserie des Râteliers;NULL;FRANCE;Europe
2638;Bell' de Loing Brune;4,38;75;7,5;Brune;NULL;Brasserie des Râteliers;NULL;FRANCE;Europe
2639;Sorcière du Berry Ambrée (la);1,33;75;5,9;Ambrée;NULL;Brasserie des Râteliers;NULL;FRANCE;Europe
2640;Sorcière du Berry Bière Blonde (la);1,43;75;6,5;Blonde;NULL;Brasserie des Râteliers;NULL;FRANCE;Europe
2641;Sorcière du Berry Blanche (la);2,42;75;NULL;Blanche;NULL;Brasserie des Râteliers;NULL;FRANCE;Europe
2642;Oldarki au Patxaran;4,7;75;6;NULL;Bière Aromatisée;Brasserie des Sources;NULL;FRANCE;Europe
2643;Trois Epis Bière de Noël;3,77;75;5,6;Brune;NULL;Brasserie des Trois Epis;NULL;FRANCE;Europe
2644;Mandubienne Ambrée;1,67;75;7;Ambrée;NULL;Brasserie des Trois Fontaines;NULL;FRANCE;Europe
2645;Mandubienne Blonde;4,36;75;6,5;Blonde;NULL;Brasserie des Trois Fontaines;NULL;FRANCE;Europe
2646;Mandubienne Brune;2,08;75;7;Brune;NULL;Brasserie des Trois Fontaines;NULL;FRANCE;Europe
2647;Bulle des Vignes;2,82;75;6;Ambrée;NULL;Brasserie des Vignes;NULL;FRANCE;Europe
2648;Calabrune (la);2,38;75;7;Brune;Bière de Saison;Brasserie des Vignes;NULL;FRANCE;Europe
2649;Clandestine (la);3,22;75;5,9;Blonde;NULL;Brasserie des Vignes;NULL;FRANCE;Europe
2650;Délinquante (la);4,08;75;7;Brune;NULL;Brasserie des Vignes;NULL;FRANCE;Europe
2651;Libertine (la);4,56;75;5;Blonde;NULL;Brasserie des Vignes;NULL;FRANCE;Europe
2652;Toutoblack (la);1,38;75;9;Brune;NULL;Brasserie des Vignes;NULL;FRANCE;Europe
2653;Vent d'Ange;4,39;75;6;NULL;Bière Aromatisée;Brasserie des Vignes;NULL;FRANCE;Europe
2654;Diebels Alt;3,35;75;4,9;Ambrée;NULL;Brasserie Diebels;NULL;ALLEMAGNE;Europe
2655;Aphrodisiaque;1,92;75;6,5;Brune;NULL;Brasserie Dieu du Ciel !;NULL;CANADA;Amérique
2656;Chaman;4,96;75;8,5;NULL;Indian Pale Ale;Brasserie Dieu du Ciel !;NULL;CANADA;Amérique
2657;Charbonnière;4,45;75;5,5;Ambrée;NULL;Brasserie Dieu du Ciel !;NULL;CANADA;Amérique
2658;Corne du Diable;1,6;75;6,5;NULL;Ale;Brasserie Dieu du Ciel !;NULL;CANADA;Amérique
2659;Dernière volonté;2;75;7;Blonde;Abbaye;Brasserie Dieu du Ciel !;NULL;CANADA;Amérique
2660;Elixir Céleste;1,85;75;5;Blonde;Pils et Lager;Brasserie Dieu du Ciel !;NULL;CANADA;Amérique
2661;Pêché Mortel;3,62;75;9,5;Brune;Stout;Brasserie Dieu du Ciel !;NULL;CANADA;Amérique
2662;Rigor Mortis;3,54;75;10,5;NULL;NULL;Brasserie Dieu du Ciel !;NULL;CANADA;Amérique
2663;Rosée d'Hibiscus;1,24;75;5,9;Blanche;Bière Aromatisée;Brasserie Dieu du Ciel !;NULL;CANADA;Amérique
2664;Route des Epices;1,14;75;5,3;NULL;Bière Aromatisée;Brasserie Dieu du Ciel !;NULL;CANADA;Amérique
